-61.13953, 0.01966316, -336.293 ,1,1
-58.61157, 0.02831012, -337.9073 ,1,1
-55.98816, 0.03633928, -339.3618 ,1,1
-53.28447, 0.04375863, -340.6609 ,1,1
-50.51383, 0.05058441, -341.8105 ,1,1
-47.68839, 0.05683967, -342.818 ,1,1
-44.8185, 0.06255028, -343.6912 ,1,1
-41.91368, 0.0677515, -344.44 ,1,1
-38.98108, 0.07246703, -345.0711 ,1,1
-36.02729, 0.07673588, -345.5947 ,1,1
-33.05716, 0.08057562, -346.0157 ,1,1
-30.07519, 0.08402431, -346.3438 ,1,1
-27.08515, 0.08710942, -346.586 ,1,1
-24.08941, 0.08984253, -346.7455 ,1,1
-21.09077, 0.0922673, -346.8329 ,1,1
-18.09085, 0.09438446, -346.8487 ,1,1
-15.09132, 0.09622148, -346.7996 ,1,1
-12.09343, 0.09779882, -346.6907 ,1,1
-9.097925, 0.09913275, -346.5258 ,1,1
-6.105766, 0.100241, -346.3094 ,1,1
-3.117918, 0.1011169, -346.04 ,1,1
-0.1342961, 0.1018039, -345.7279 ,1,1
2.844253, 0.1022884, -345.3701 ,1,1
5.818043, 0.1026045, -344.9744 ,1,1
8.785952, 0.1027349, -344.5371 ,1,1
11.74828, 0.1027038, -344.0639 ,1,1
14.70528, 0.1025235, -343.5576 ,1,1
17.65646, 0.1021956, -343.0188 ,1,1
20.60202, 0.101731, -342.45 ,1,1
23.54197, 0.1011375, -341.8532 ,1,1
26.47645, 0.100421, -341.2297 ,1,1
29.40579, 0.09959415, -340.5825 ,1,1
32.32895, 0.09863749, -339.9077 ,1,1
35.24639, 0.09756538, -339.2086 ,1,1
38.15982, 0.09641591, -338.4934 ,1,1
41.06838, 0.09517008, -337.7584 ,1,1
43.97091, 0.09380683, -336.9999 ,1,1
46.87137, 0.09240338, -336.2335 ,1,1
49.76456, 0.09085885, -335.4403 ,1,1
52.65783, 0.08931431, -334.6471 ,1,1
55.54476, 0.08759984, -333.8312 ,1,1
58.43063, 0.08585694, -333.0115 ,1,1
61.31642, 0.0841141, -332.1919 ,1,1
64.20229, 0.08237121, -331.3722 ,1,1
67.08816, 0.08062831, -330.5525 ,1,1
69.97697, 0.0788807, -329.7434 ,1,1
72.87469, 0.07717016, -328.9673 ,1,1
75.79102, 0.07565838, -328.2641 ,1,1
78.73615, 0.07395294, -327.7253 ,1,1
81.2514, 0.05342141, -326.0923 ,1,1
83.69462, 0.0359765, -324.3516 ,1,1
86.09919, 0.0217092, -322.558 ,1,1
88.46948, 0.01064751, -320.7191 ,1,1
90.80644, 0.00285852, -318.8381 ,1,1
93.10889, -0.0014745, -316.915 ,1,1
95.37427, -0.002088845, -314.9484 ,1,1
97.59892, 0.001380533, -312.9358 ,1,1
99.77882, 0.009276658, -310.8748 ,1,1
101.9086, 0.02204847, -308.7621 ,1,1
103.9804, 0.04034701, -306.5927 ,1,1
105.9835, 0.06503516, -304.3597 ,1,1
107.9071, 0.09690043, -302.058 ,1,1
109.7326, 0.1373181, -299.678 ,1,1
111.4367, 0.1878776, -297.2099 ,1,1
112.9869, 0.2506613, -294.643 ,1,1
114.3358, 0.3284859, -291.9655 ,1,1
115.5972, 0.3245628, -289.2436 ,1,1
116.8173, 0.3052108, -286.5031 ,1,1
117.9663, 0.2749329, -283.7323 ,1,1
119.0161, 0.2363233, -280.9224 ,1,1
119.9396, 0.1923659, -278.0687 ,1,1
120.7124, 0.1461528, -275.1708 ,1,1
121.3139, 0.1007389, -272.2327 ,1,1
121.7303, 0.05894631, -269.2625 ,1,1
121.9557, 0.02313665, -266.2716 ,1,1
121.9906, -0.004839808, -263.2724 ,1,1
121.8442, -0.02387083, -260.2766 ,1,1
121.5279, -0.0332959, -257.2936 ,1,1
121.0576, -0.03300887, -254.331 ,1,1
120.4486, -0.02318007, -251.3938 ,1,1
119.7159, -0.004171878, -248.4849 ,1,1
118.8736, 0.02352464, -245.606 ,1,1
117.9353, 0.05928388, -242.7568 ,1,1
116.91, 0.1027455, -239.9379 ,1,1
115.8096, 0.1531761, -237.1476 ,1,1
114.6415, 0.2101645, -234.3851 ,1,1
113.414, 0.273154, -231.6485 ,1,1
111.9142, 0.3228741, -229.1209 ,1,1
109.376, 0.289672, -227.5224 ,1,1
106.7907, 0.2575751, -226.0011 ,1,1
104.1651, 0.2265412, -224.5504 ,1,1
101.5018, 0.196613, -223.1698 ,1,1
98.80638, 0.1677373, -221.8533 ,1,1
96.07973, 0.1399808, -220.6026 ,1,1
93.32546, 0.1133152, -219.414 ,1,1
90.54521, 0.08777413, -218.2876 ,1,1
87.73951, 0.06343177, -217.2259 ,1,1
84.91032, 0.04031155, -216.2284 ,1,1
82.05931, 0.0184437, -215.2956 ,1,1
79.18703, -0.002095759, -214.4299 ,1,1
76.29429, -0.02120477, -213.6355 ,1,1
73.38313, -0.03887594, -212.9114 ,1,1
70.45362, -0.05492195, -212.2658 ,1,1
67.50785, -0.06931725, -211.6989 ,1,1
64.5471, -0.08192286, -211.2163 ,1,1
61.57308, -0.09260336, -210.8235 ,1,1
58.58803, -0.1012167, -210.5261 ,1,1
55.59459, -0.1075918, -210.3312 ,1,1
52.59599, -0.1115638, -210.2453 ,1,1
49.59634, -0.1129034, -210.278 ,1,1
46.60099, -0.1113795, -210.4387 ,1,1
43.61588, -0.1067994, -210.7351 ,1,1
40.64943, -0.09885243, -211.1802 ,1,1
37.71095, -0.08731416, -211.7827 ,1,1
34.81264, -0.07186678, -212.5558 ,1,1
31.96844, -0.05228978, -213.5078 ,1,1
29.19467, -0.02832535, -214.6489 ,1,1
26.50929, 0.0001793802, -215.9845 ,1,1
23.93195, 0.03334433, -217.5184 ,1,1
21.48279, 0.07115719, -219.2488 ,1,1
19.10765, 0.0741936, -221.071 ,1,1
17.17789, 0.07974425, -223.3624 ,1,1
15.59509, 0.09214017, -225.909 ,1,1
14.24459, 0.1083527, -228.587 ,1,1
13.05454, 0.1267867, -231.3405 ,1,1
11.9798, 0.1465321, -234.1411 ,1,1
10.99135, 0.1670277, -236.9734 ,1,1
10.06617, 0.1878776, -239.827 ,1,1
9.192692, 0.2088149, -242.6969 ,1,1
8.355555, 0.2296193, -245.5776 ,1,1
7.548126, 0.2500716, -248.4668 ,1,1
6.757111, 0.2702561, -251.3606 ,1,1
5.985549, 0.2883223, -254.2596 ,1,1
5.221918, 0.3055226, -257.1607 ,1,1
4.458286, 0.3227229, -260.0619 ,1,1
3.694654, 0.3399232, -262.963 ,1,1
2.931043, 0.3571231, -265.8641 ,1,1
2.167411, 0.3743234, -268.7653 ,1,1
1.40136, 0.3911467, -271.6658 ,1,1
0.6096845, 0.4039768, -274.5594 ,1,1
-0.1865448, 0.4164501, -277.4517 ,1,1
-1.007257, 0.4270174, -280.3372 ,1,1
-1.847754, 0.4362232, -283.217 ,1,1
-2.711649, 0.443889, -286.0898 ,1,1
-3.602835, 0.4498475, -288.9544 ,1,1
-4.524703, 0.4539617, -291.8092 ,1,1
-5.479797, 0.456146, -294.6531 ,1,1
-6.474194, 0.4561056, -297.4835 ,1,1
-7.510568, 0.4537414, -300.2988 ,1,1
-8.593962, 0.4488173, -303.0962 ,1,1
-9.727777, 0.4411892, -305.8737 ,1,1
-10.91845, 0.4305399, -308.6271 ,1,1
-12.17063, 0.4166493, -311.3533 ,1,1
-13.49183, 0.399135, -314.0464 ,1,1
-14.88824, 0.3776861, -316.7014 ,1,1
-16.36735, 0.3519028, -319.311 ,1,1
-17.93773, 0.3213274, -321.8668 ,1,1
-19.60752, 0.2854999, -324.3587 ,1,1
-21.3865, 0.2438527, -326.7737 ,1,1
-23.283, 0.1958638, -329.0974 ,1,1
-25.30698, 0.1408753, -331.3104 ,1,1
-27.4656, 0.07833567, -333.392 ,1,1
-29.87905, 0.03651878, -335.1429 ,1,1
-32.53705, 0.0450215, -336.5339 ,1,1
-35.21, 0.06192464, -337.8959 ,1,1
-37.89476, 0.08499253, -339.2343 ,1,1
-40.58814, 0.112177, -340.555 ,1,1
-43.28959, 0.1428762, -341.8593 ,1,1
-46.00026, 0.1766761, -343.1443 ,1,1
-48.71409, 0.2115329, -344.4226 ,1,1
-51.43702, 0.2479992, -345.6811 ,1,1
-54.16366, 0.2851064, -346.9318 ,1,1
-56.8903, 0.3222136, -348.1824 ,1,1
-59.62975, 0.3583811, -349.4048 ,1,1
-62.36944, 0.3945245, -350.6265 ,1,1
-65.1092, 0.4306688, -351.8481 ,1,1
-67.85804, 0.4630212, -353.0494 ,1,1
-70.60991, 0.4941065, -354.2437 ,1,1
-73.36178, 0.5251918, -355.4381 ,1,1
-76.1202, 0.5508164, -356.6171 ,1,1
-78.88245, 0.573343, -357.7874 ,1,1
-81.6447, 0.5958697, -358.9576 ,1,1
-84.41644, 0.6066172, -360.1054 ,1,1
-87.18825, 0.6172023, -361.2529 ,1,1
-89.96455, 0.6205254, -362.3896 ,1,1
-92.74567, 0.6159605, -363.5146 ,1,1
-95.53098, 0.602953, -364.6291 ,1,1
-98.32052, 0.581202, -365.7326 ,1,1
-101.117, 0.543407, -366.8183 ,1,1
-103.9193, 0.4902622, -367.8878 ,1,1
-106.7286, 0.4175484, -368.9377 ,1,1
-109.5476, 0.3138196, -369.9581 ,1,1
-112.378, 0.1702967, -370.9421 ,1,1
-115.2681, 0.08853072, -371.7153 ,1,1
-118.2228, 0.08320388, -372.2339 ,1,1
-121.1876, 0.07349542, -372.6915 ,1,1
-124.16, 0.06226104, -373.0975 ,1,1
-127.139, 0.0504086, -373.4506 ,1,1
-130.1234, 0.03842178, -373.7548 ,1,1
-133.1127, 0.0265539, -374.0069 ,1,1
-136.1062, 0.01501957, -374.2021 ,1,1
-139.1031, 0.004003465, -374.3357 ,1,1
-142.1023, -0.006326884, -374.4023 ,1,1
-145.1022, -0.01581931, -374.3964 ,1,1
-148.1006, -0.02423799, -374.3056 ,1,1
-151.0947, -0.03135562, -374.1185 ,1,1
-154.0798, -0.03691605, -373.8218 ,1,1
-157.049, -0.0405452, -373.3949 ,1,1
-159.9913, -0.04177219, -372.8119 ,1,1
-162.8893, -0.03998306, -372.0392 ,1,1
-165.7143, -0.03435296, -371.0329 ,1,1
-168.417, -0.02375931, -369.7351 ,1,1
-170.915, -0.006806076, -368.0791 ,1,1
-173.3902, -0.03251407, -366.5095 ,1,1
-175.1368, -0.05422565, -364.0779 ,1,1
-176.5463, -0.06680807, -361.4306 ,1,1
-177.7968, -0.07524613, -358.7038 ,1,1
-178.9506, -0.08120742, -355.9347 ,1,1
-180.038, -0.08548412, -353.1388 ,1,1
-181.0761, -0.08851746, -350.3241 ,1,1
-182.0764, -0.09060493, -347.4957 ,1,1
-183.0438, -0.09187219, -344.6561 ,1,1
-183.9832, -0.09244546, -341.8069 ,1,1
-184.9017, -0.09249905, -338.951 ,1,1
-185.8072, -0.09223232, -336.0909 ,1,1
-186.6836, -0.09125003, -333.2217 ,1,1
-187.56, -0.09026781, -330.3526 ,1,1
-188.408, -0.08858863, -327.4749 ,1,1
-189.2539, -0.08685651, -324.5967 ,1,1
-190.0898, -0.08488193, -321.7155 ,1,1
-190.905, -0.08240548, -318.8285 ,1,1
-191.7204, -0.07992885, -315.9413 ,1,1
-192.5356, -0.07745233, -313.0543 ,1,1
-193.3256, -0.07436445, -310.1602 ,1,1
-194.1096, -0.07113066, -307.2643 ,1,1
-194.8935, -0.06789705, -304.3686 ,1,1
-195.6775, -0.06466344, -301.4729 ,1,1
-196.4614, -0.06142962, -298.577 ,1,1
-197.215, -0.05747673, -295.6732 ,1,1
-197.9677, -0.05349988, -292.7691 ,1,1
-198.7203, -0.0495232, -289.8651 ,1,1
-199.4729, -0.04554656, -286.9611 ,1,1
-200.2255, -0.04156968, -284.057 ,1,1
-200.9781, -0.03759304, -281.153 ,1,1
-201.7231, -0.03346071, -278.2469 ,1,1
-202.4521, -0.02900133, -275.3369 ,1,1
-203.1811, -0.02454194, -272.4268 ,1,1
-203.9101, -0.02008232, -269.5166 ,1,1
-204.6391, -0.01562297, -266.6066 ,1,1
-205.368, -0.01116359, -263.6966 ,1,1
-206.097, -0.006703973, -260.7864 ,1,1
-206.826, -0.002244592, -257.8764 ,1,1
-207.1066, 0.0003374517, -254.9251 ,1,1
-207.0434, 0.0003385842, -251.9259 ,1,1
-206.9846, 0.0003153384, -248.9265 ,1,1
-206.9258, 0.0002920628, -245.927 ,1,1
-206.8671, 0.0002688169, -242.9276 ,1,1
-206.8083, 0.0002455711, -239.9281 ,1,1
-206.7495, 0.0002223253, -236.9287 ,1,1
-206.6907, 0.0001990497, -233.9293 ,1,1
-206.6319, 0.0001758039, -230.9298 ,1,1
-206.5732, 0.0001525581, -227.9304 ,1,1
-206.5144, 0.0001293123, -224.9311 ,1,1
-206.4556, 0.0001060367, -221.9315 ,1,1
-206.3968, 8.279085E-05, -218.9322 ,1,1
-206.3381, 5.954504E-05, -215.9326 ,1,1
-206.2793, 3.629923E-05, -212.9333 ,1,1
-206.2205, 1.302361E-05, -209.9339 ,1,1
-206.1617, -1.02222E-05, -206.9344 ,1,1
-206.103, -3.346801E-05, -203.935 ,1,1
-206.0442, -5.671382E-05, -200.9356 ,1,1
-205.9854, -7.998943E-05, -197.9361 ,1,1
-205.9266, -0.0001032352, -194.9367 ,1,1
-205.8678, -0.0001264811, -191.9372 ,1,1
-205.8091, -0.0001497269, -188.9379 ,1,1
-205.7295, 2.270937E-05, -185.9391 ,1,1
-205.3959, 6.833673E-05, -182.9588 ,1,1
-204.8708, 8.791685E-05, -180.0054 ,1,1
-204.2482, 9.340048E-05, -177.0706 ,1,1
-203.5702, 9.030104E-05, -174.1483 ,1,1
-202.8618, 8.091331E-05, -171.2333 ,1,1
-202.1354, 6.690621E-05, -168.3225 ,1,1
-201.4091, 5.286932E-05, -165.4118 ,1,1
-200.6827, 3.886223E-05, -162.5011 ,1,1
-199.9564, 2.485514E-05, -159.5902 ,1,1
-199.23, 1.081824E-05, -156.6796 ,1,1
-198.5146, -3.486872E-06, -153.766 ,1,1
-197.8163, -1.829863E-05, -150.8485 ,1,1
-197.128, -3.251433E-05, -147.9286 ,1,1
-196.459, -4.550815E-05, -145.0041 ,1,1
-195.8104, -5.704165E-05, -142.0751 ,1,1
-195.1774, -6.741285E-05, -139.1426 ,1,1
-194.5672, -7.602572E-05, -136.2053 ,1,1
-193.9841, -8.249283E-05, -133.2626 ,1,1
-193.4227, -8.714199E-05, -130.3156 ,1,1
-192.8856, -8.97944E-05, -127.3642 ,1,1
-192.3747, -9.021163E-05, -124.4082 ,1,1
-191.8917, -8.824468E-05, -121.4472 ,1,1
-191.4381, -8.371472E-05, -118.4818 ,1,1
-191.0145, -7.659197E-05, -115.5118 ,1,1
-190.6224, -6.66976E-05, -112.5377 ,1,1
-190.2627, -5.39422E-05, -109.5594 ,1,1
-189.9361, -3.826618E-05, -106.5772 ,1,1
-189.6437, -1.952052E-05, -103.5916 ,1,1
-189.3616, -0.001011312, -100.6057 ,1,1
-188.8761, -0.01214552, -97.64512 ,1,1
-188.3907, -0.02327916, -94.68472 ,1,1
-187.9053, -0.0344134, -91.72417 ,1,1
-187.4259, -0.04880029, -88.76286 ,1,1
-186.9704, -0.07298163, -85.79793 ,1,1
-186.5533, -0.09896031, -82.82713 ,1,1
-186.1957, -0.1231557, -79.84877 ,1,1
-185.9117, -0.1416159, -76.86228 ,1,1
-185.7079, -0.1511028, -73.86936 ,1,1
-185.5826, -0.1497416, -70.87213 ,1,1
-185.531, -0.1364715, -67.87258 ,1,1
-185.5389, -0.1123071, -64.87266 ,1,1
-185.6, -0.07732466, -61.87363 ,1,1
-185.6981, -0.03404003, -58.87548 ,1,1
-185.7148, -3.874302E-07, -55.88 ,1,1
-185.4997, 0, -52.88774 ,1,1
-185.3245, 0, -49.89302 ,1,1
-185.207, 0, -46.8953 ,1,1
-185.1605, 0, -43.89561 ,1,1
-185.2035, 0, -40.89607 ,1,1
-185.3431, 0, -37.89932 ,1,1
-185.5719, 0, -34.90836 ,1,1
-185.8745, 0, -31.92373 ,1,1
-186.2237, 0, -28.94394 ,1,1
-186.615, -0.0003772378, -25.96972 ,1,1
-187.0123, -0.00081411, -22.99629 ,1,1
-188.0403, -0.01686713, -20.23273 ,1,1
-189.5154, -0.04109928, -17.62068 ,1,1
-191.0196, -0.05891189, -15.02504 ,1,1
-192.5655, -0.06975105, -12.45415 ,1,1
-194.1648, -0.07366005, -9.916115 ,1,1
-195.8377, -0.07016888, -7.425813 ,1,1
-197.6035, -0.0594779, -5.000972 ,1,1
-199.4899, -0.04180145, -2.66857 ,1,1
-201.5226, -0.01815268, -0.4633296 ,1,1
-203.7265, 0.009700745, 1.57044 ,1,1
-206.1145, 0.03896135, 3.384324 ,1,1
-208.6796, 0.06606582, 4.936847 ,1,1
-211.3959, 0.08740035, 6.207423 ,1,1
-214.2246, 0.1001678, 7.203589 ,1,1
-217.1281, 0.1028129, 7.954768 ,1,1
-220.0774, 0.09492019, 8.501062 ,1,1
-223.0529, 0.07673493, 8.881496 ,1,1
